event,lnBayes
GW190413_052954,1.7948076
GW190413_052954,1.7309623
GW190413_052954,1.5291332
GW190413_052954,1.7963853
GW190413_052954,0.7205203
GW190413_052954,0.75580454
GW190413_052954,2.0130656
GW190413_052954,3.1026275
GW190413_052954,0.15814696
GW190413_052954,0.017361451
GW190413_052954,2.9051163
GW190413_052954,0.20907429
GW190413_052954,0.37456784
GW190413_052954,2.3039014
GW190413_052954,0.8632186
GW190413_052954,2.2766585
GW190413_052954,0.89629835
GW190413_052954,-0.058848593
GW190413_052954,1.6928711
GW190413_052954,0.89156353
GW190413_052954,1.8265957
GW190413_052954,1.4394143
GW190413_052954,1.056343
GW190413_052954,1.8215643
GW190413_052954,1.5159861
GW190413_052954,0.951278
GW190413_052954,2.3411798
GW190413_052954,0.9877865
GW190413_052954,0.23321807
GW190413_052954,0.13875353
GW190413_052954,-0.20140173
GW190413_052954,-0.0038304282
GW190413_052954,-0.029436959
GW190413_052954,0.14821422
GW190413_052954,1.2821308
GW190413_052954,0.661153
GW190413_052954,0.07950759
GW190413_052954,0.43458897
GW190413_052954,1.3455793
GW190413_052954,0.4198303
GW190413_052954,1.301204
GW190413_052954,1.3945295
GW190413_052954,2.99012
GW190413_052954,3.5608208
GW190413_052954,-0.03785451
GW190413_052954,0.55730695
GW190413_052954,0.5457469
GW190413_052954,4.014122
GW190413_052954,0.6680212
GW190413_052954,0.6730682
GW190413_052954,0.6939907
GW190413_052954,0.28789935
GW190413_052954,1.0104702
GW190413_052954,1.2060889
GW190413_052954,0.7882438
GW190413_052954,1.4961065
GW190413_052954,0.8514231
GW190413_052954,0.8720474
GW190413_052954,0.061297692
GW190413_052954,0.24479981
GW190413_052954,1.4005929
GW190413_052954,1.3126258
GW190413_052954,1.312841
GW190413_052954,0.65485984
GW190413_052954,1.4479018
GW190413_052954,1.4479018
GW190413_052954,2.1709244
GW190413_052954,1.0345464
GW190413_052954,0.50872505
GW190413_052954,2.320758
GW190413_052954,2.4742012
GW190413_052954,-0.00858242
GW190413_052954,1.4611477
GW190413_052954,0.3963394
GW190413_052954,2.0583203
GW190413_052954,1.2433714
GW190413_052954,0.5964742
GW190413_052954,0.44231912
GW190413_052954,1.6794628
GW190413_052954,1.2551394
GW190413_052954,1.4060732
GW190413_052954,0.64669406
GW190413_052954,1.3017398
GW190413_052954,1.0374634
GW190413_052954,0.85654175
GW190413_052954,1.3150089
GW190413_052954,0.64633596
GW190413_052954,1.8888069
GW190413_052954,0.45144325
GW190413_052954,0.37816906
GW190413_052954,1.5250481
GW190413_052954,1.5250481
GW190413_052954,0.46271247
GW190413_052954,1.8485551
GW190413_052954,1.9313011
GW190413_052954,0.71339005
GW190413_052954,0.59621847
GW190413_052954,0.87122655
GW190413_052954,0.57616377
GW190413_052954,1.4924043
GW190413_052954,0.39643458
GW190413_052954,1.0359838
GW190413_052954,1.1199375
GW190413_052954,1.2322817
GW190413_052954,1.1539215
GW190413_052954,1.532615
GW190413_052954,0.6859883
GW190413_052954,1.4910145
GW190413_052954,1.5532607
GW190413_052954,1.552939
GW190413_052954,1.6699636
GW190413_052954,1.0390476
GW190413_052954,1.3828084
GW190413_052954,0.9478376
GW190413_052954,0.24655426
GW190413_052954,2.624081
GW190413_052954,0.41060388
GW190413_052954,1.127815
GW190413_052954,0.45925912
GW190413_052954,1.5896878
GW190413_052954,0.76253057
GW190413_052954,1.0362506
GW190413_052954,0.9231756
GW190413_052954,0.3204584
GW190413_052954,0.05845934
GW190413_052954,0.9276379
GW190413_052954,1.2739954
GW190413_052954,0.84980035
GW190413_052954,0.96951807
GW190413_052954,-0.08123896
GW190413_052954,0.86966187
GW190413_052954,0.20719317
GW190413_052954,2.451143
GW190413_052954,0.8549572
GW190413_052954,1.267822
GW190413_052954,0.35227704
GW190413_052954,1.1098881
GW190413_052954,0.43117666
GW190413_052954,0.22726054
GW190413_052954,1.6345872
GW190413_052954,0.27006295
GW190413_052954,0.6197233
GW190413_052954,2.1635215
GW190413_052954,0.8332107
GW190413_052954,2.339892
GW190413_052954,0.20600049
GW190413_052954,1.9855666
GW190413_052954,1.7716885
GW190413_052954,1.2127994
GW190413_052954,0.36588287
GW190413_052954,0.5061277
GW190413_052954,0.9866191
GW190413_052954,1.3880346
GW190413_052954,1.4937844
GW190413_052954,0.55612195
GW190413_052954,2.0740118
GW190413_052954,0.58731276
GW190413_052954,1.7769446
GW190413_052954,1.6390903
GW190413_052954,1.2614243
GW190413_052954,0.024617339
GW190413_052954,1.3489692
GW190413_052954,0.74738497
GW190413_052954,0.114911966
GW190413_052954,0.42789155
GW190413_052954,0.32771105
GW190413_052954,0.5742338
GW190413_052954,1.127832
GW190413_052954,0.98937094
GW190413_052954,1.4139298
GW190413_052954,1.0680437
GW190413_052954,1.1219643
GW190413_052954,0.4718765
GW190413_052954,1.4227184
GW190413_052954,0.9337815
GW190413_052954,0.74394244
GW190413_052954,1.0695257
GW190413_052954,0.5185098
GW190413_052954,0.57282203
GW190413_052954,0.7426601
GW190413_052954,0.951722
GW190413_052954,0.48957574
GW190413_052954,0.9830061
GW190413_052954,0.91480553
GW190413_052954,0.4952693
GW190413_052954,2.0048358
GW190413_052954,3.0601726
GW190413_052954,-0.11794599
GW190413_052954,0.76222146
GW190413_052954,1.1071271
GW190413_052954,0.081878714
GW190413_052954,0.07319282
GW190413_052954,0.690777
GW190413_052954,0.92699933
GW190413_052954,1.0359391
GW190413_052954,1.6693366
GW190413_052954,4.5576663
GW190413_052954,-0.15766639
GW190413_052954,1.1786593
GW190413_052954,0.87208843
GW190413_052954,0.48713297
GW190413_052954,2.1777422
GW190413_052954,0.14348787
GW190413_052954,0.26533362
GW190413_052954,2.0296164
GW190413_052954,2.7452278
GW190413_052954,0.3434901
GW190413_052954,1.6490973
GW190413_052954,2.027323
GW190413_052954,0.15286492
GW190413_052954,0.21425954
GW190413_052954,0.567718
GW190413_052954,0.71283174
GW190413_052954,1.4465276
GW190413_052954,0.7460401
GW190413_052954,1.6960709
GW190413_052954,0.9636785
GW190413_052954,1.4101111
GW190413_052954,1.5716877
GW190413_052954,0.6056668
GW190413_052954,0.28674614
GW190413_052954,0.30313402
GW190413_052954,0.46241397
GW190413_052954,0.30562517
GW190413_052954,0.3064902
GW190413_052954,0.38277256
GW190413_052954,0.36256507
GW190413_052954,0.87165695
GW190413_052954,-0.08607449
GW190413_052954,0.59484863
GW190413_052954,0.3745738
GW190413_052954,0.84806746
GW190413_052954,1.0717038
GW190413_052954,0.9429827
GW190413_052954,0.98441637
GW190413_052954,1.5994596
GW190413_052954,0.92983556
GW190413_052954,1.0704051
GW190413_052954,0.9174685
GW190413_052954,1.8030665
GW190413_052954,0.64444274
GW190413_052954,0.67423123
GW190413_052954,0.31844646
GW190413_052954,0.28483626
GW190413_052954,1.2631807
GW190413_052954,0.9444517
GW190413_052954,1.3943754
GW190413_052954,0.855863
GW190413_052954,1.269787
GW190413_052954,1.4838393
GW190413_052954,0.8950131
GW190413_052954,1.2340773
GW190413_052954,0.79067534
GW190413_052954,0.42023802
GW190413_052954,0.01661957
GW190413_052954,0.3572501
GW190413_052954,0.28480345
GW190413_052954,1.3989155
GW190413_052954,0.86974
GW190413_052954,1.4467082
GW190413_052954,1.0941772
GW190413_052954,0.7320956
GW190413_052954,0.45795205
GW190413_052954,3.1947105
GW190413_052954,0.68160886
GW190413_052954,1.4605695
GW190413_052954,1.3198087
GW190413_052954,1.1548244
GW190413_052954,3.272995
GW190413_052954,0.38443196
GW190413_052954,2.155539
GW190413_052954,1.4794779
GW190413_052954,1.938081
GW190413_052954,0.47580254
GW190413_052954,0.5985006
GW190413_052954,3.4436102
GW190413_052954,1.8191397
GW190413_052954,0.032174483
GW190413_052954,2.3052428
GW190413_052954,0.9441966
GW190413_052954,0.57904434
GW190413_052954,1.8681215
GW190413_052954,0.09997415
GW190413_052954,-0.12178739
GW190413_052954,0.23080163
GW190413_052954,-0.2617197
GW190413_052954,0.06915638
GW190413_052954,-0.28944868
GW190413_052954,-0.15711693
GW190413_052954,-0.3356799
GW190413_052954,4.4088655
GW190413_052954,1.7832316
GW190413_052954,0.816441
GW190413_052954,0.60760707
GW190413_052954,0.7181516
GW190413_052954,1.4479847
GW190413_052954,1.5245371
GW190413_052954,1.0509646
GW190413_052954,0.65317667
GW190413_052954,1.6320738
GW190413_052954,0.7090078
GW190413_052954,1.6003911
GW190413_052954,1.1735727
GW190413_052954,1.4329505
GW190413_052954,0.15676495
GW190413_052954,0.9439181
GW190413_052954,0.96953744
GW190413_052954,1.0792725
GW190413_052954,1.0456011
GW190413_052954,1.0020024
GW190413_052954,1.2538196
GW190413_052954,0.78717387
GW190413_052954,0.54358554
GW190413_052954,1.6155145
GW190413_052954,0.41768262
GW190413_052954,2.2244496
GW190413_052954,1.4375116
GW190413_052954,0.8553542
GW190413_052954,2.7111986
GW190413_052954,1.7204458
GW190413_052954,1.903201
GW190413_052954,0.771822
GW190413_052954,0.32768506
GW190413_052954,0.57212025
GW190413_052954,0.4427818
GW190413_052954,0.99378973
GW190413_052954,0.9962754
GW190413_052954,0.956723
GW190413_052954,0.8417293
GW190413_052954,1.3010902
GW190413_052954,0.77882445
GW190413_052954,0.5794334
GW190413_052954,1.0636216
GW190413_052954,1.0636216
GW190413_052954,0.30366537
GW190413_052954,1.0989687
GW190413_052954,2.5892653
GW190413_052954,2.098781
GW190413_052954,0.10380291
GW190413_052954,3.12181
GW190413_052954,2.3785534
GW190413_052954,0.41868392
GW190413_052954,0.95878285
GW190413_052954,0.8667767
GW190413_052954,1.6519096
GW190413_052954,1.5280809
GW190413_052954,0.5841727
GW190413_052954,1.4988083
GW190413_052954,0.9740572
GW190413_052954,0.42434877
GW190413_052954,1.9175532
GW190413_052954,2.5309443
GW190413_052954,0.70665824
GW190413_052954,2.4927206
GW190413_052954,1.532418
GW190413_052954,0.6061274
GW190413_052954,1.2538098
GW190413_052954,1.3605726
GW190413_052954,1.2087492
GW190413_052954,1.75161
GW190413_052954,1.4035735
GW190413_052954,1.39144
GW190413_052954,1.5568608
GW190413_052954,2.6716926
GW190413_052954,1.0192056
GW190413_052954,1.1029265
GW190413_052954,0.6048716
GW190413_052954,1.7041492
GW190413_052954,2.178083
GW190413_052954,0.44816238
GW190413_052954,0.66993994
GW190413_052954,1.0169888
GW190413_052954,1.0431135
GW190413_052954,1.1493499
GW190413_052954,1.4550289
GW190413_052954,0.7482354
GW190413_052954,1.5101994
GW190413_052954,0.9646625
GW190413_052954,0.5710199
GW190413_052954,2.4431553
GW190413_052954,0.610079
GW190413_052954,1.1278566
GW190413_052954,1.3211852
GW190413_052954,1.1700813
GW190413_052954,0.857777
GW190413_052954,0.857777
GW190413_052954,1.4192777
GW190413_052954,1.4608331
GW190413_052954,0.41595608
GW190413_052954,1.0604768
GW190413_052954,2.242758
GW190413_052954,2.5697129
GW190413_052954,0.217671
GW190413_052954,1.9356202
GW190413_052954,0.15280363
GW190413_052954,2.285573
GW190413_052954,1.8689866
GW190413_052954,1.5336249
GW190413_052954,1.5029345
GW190413_052954,1.514391
GW190413_052954,1.2576237
GW190413_052954,0.41264808
GW190413_052954,1.8892052
GW190413_052954,1.8133307
GW190413_052954,0.22723266
GW190413_052954,1.8304175
GW190413_052954,1.6699691
GW190413_052954,2.719577
GW190413_052954,-0.14161566
GW190413_052954,0.7394789
GW190413_052954,0.20142931
GW190413_052954,1.0841763
GW190413_052954,1.2551603
GW190413_052954,1.565585
GW190413_052954,1.565585
GW190413_052954,0.5503168
GW190413_052954,1.5625793
GW190413_052954,0.7052108
GW190413_052954,0.26861498
GW190413_052954,2.598797
GW190413_052954,1.9833509
GW190413_052954,2.4044838
GW190413_052954,0.03696933
GW190413_052954,1.6763778
GW190413_052954,3.0949252
GW190413_052954,-0.06793772
GW190413_052954,-0.04632298
GW190413_052954,0.9932087
GW190413_052954,0.20436355
GW190413_052954,1.2805611
GW190413_052954,0.37874237
GW190413_052954,1.9767029
GW190413_052954,2.6744242
GW190413_052954,0.21913707
GW190413_052954,2.275895
GW190413_052954,-0.11511692
GW190413_052954,0.655408
GW190413_052954,1.7093995
GW190413_052954,0.2637974
GW190413_052954,1.9444066
GW190413_052954,1.0150007
GW190413_052954,0.8398949
GW190413_052954,0.73896116
GW190413_052954,1.3228906
GW190413_052954,1.3553418
GW190413_052954,1.7792077
GW190413_052954,2.636682
GW190413_052954,4.4325356
GW190413_052954,4.175406
GW190413_052954,3.554281
GW190413_052954,2.9780612
GW190413_052954,1.2995312
GW190413_052954,0.9742491
GW190413_052954,0.57330287
GW190413_052954,0.5560284
GW190413_052954,0.54375136
GW190413_052954,0.29362205
GW190413_052954,0.72588503
GW190413_052954,0.38425404
GW190413_052954,1.1320693
GW190413_052954,1.3328508
GW190413_052954,0.25292772
GW190413_052954,0.048946895
GW190413_052954,0.2394528
GW190413_052954,0.4459508
GW190413_052954,0.32822493
GW190413_052954,0.36600074
GW190413_052954,2.0290039
GW190413_052954,0.6492865
GW190413_052954,0.9389531
GW190413_052954,0.35294572
GW190413_052954,1.5373818
GW190413_052954,1.1907524
GW190413_052954,0.563693
GW190413_052954,0.57319856
GW190413_052954,1.6449211
GW190413_052954,1.3857067
GW190413_052954,1.2840043
GW190413_052954,1.2718335
GW190413_052954,1.4079047
GW190413_052954,0.59133965
GW190413_052954,1.6238344
GW190413_052954,0.79136544
GW190413_052954,0.44731128
GW190413_052954,0.50854254
GW190413_052954,2.0399005
GW190413_052954,0.71546894
GW190413_052954,0.9932686
GW190413_052954,1.6855122
GW190413_052954,0.3880292
GW190413_052954,0.57788944
GW190413_052954,1.8889563
GW190413_052954,0.3611186
GW190413_052954,1.6221781
GW190413_052954,0.96242607
GW190413_052954,1.5498793
GW190413_052954,0.5820132
GW190413_052954,0.8814159
GW190413_052954,3.4892454
GW190413_052954,0.2872568
GW190413_052954,0.2872568
GW190413_052954,1.3539886
GW190413_052954,0.93481874
GW190413_052954,0.55863017
GW190413_052954,0.8174936
GW190413_052954,0.569582
GW190413_052954,1.7176257
GW190413_052954,0.45984834
GW190413_052954,1.5880758
GW190413_052954,0.8502668
GW190413_052954,1.1495222
GW190413_052954,1.9335041
GW190413_052954,0.74079496
GW190413_052954,1.9735911
GW190413_052954,0.18250209
GW190413_052954,0.32752103
GW190413_052954,1.5537767
GW190413_052954,-0.07352584
GW190413_052954,1.2099148
GW190413_052954,0.91506994
GW190413_052954,0.931622
GW190413_052954,0.8267405
GW190413_052954,1.1697148
GW190413_052954,0.70600307
GW190413_052954,1.089071
GW190413_052954,0.5819677
GW190413_052954,2.2300525
GW190413_052954,0.7217437
GW190413_052954,0.34193298
GW190413_052954,1.2628576
GW190413_052954,1.4159191
GW190413_052954,1.1260343
GW190413_052954,0.91571075
GW190413_052954,0.762115
GW190413_052954,0.5017702
GW190413_052954,0.6874644
GW190413_052954,0.5470305
GW190413_052954,1.791007
GW190413_052954,0.6540024
GW190413_052954,0.7149906
GW190413_052954,0.6800299
GW190413_052954,2.100614
GW190413_052954,1.0036991
GW190413_052954,1.3591423
GW190413_052954,0.833978
GW190413_052954,0.14180794
GW190413_052954,2.3135724
GW190413_052954,1.6749004
GW190413_052954,1.8008276
GW190413_052954,1.6052783
GW190413_052954,1.5472636
GW190413_052954,1.5778562
GW190413_052954,1.5348426
GW190413_052954,2.4049606
GW190413_052954,0.7757467
GW190413_052954,0.9941913
GW190413_052954,1.1922363
GW190413_052954,0.662313
GW190413_052954,0.029797975
GW190413_052954,0.8129557
GW190413_052954,0.9252647
GW190413_052954,1.123282
GW190413_052954,0.77193314
GW190413_052954,1.2680445
GW190413_052954,0.8418857
GW190413_052954,2.3178518
GW190413_052954,0.41795182
GW190413_052954,1.6032968
GW190413_052954,0.5605415
GW190413_052954,1.2285695
GW190413_052954,0.18106426
GW190413_052954,1.9054772
GW190413_052954,1.2455028
GW190413_052954,2.2820811
GW190413_052954,0.7138723
GW190413_052954,1.0057988
GW190413_052954,1.3469323
GW190413_052954,0.9446448
GW190413_052954,0.8169178
GW190413_052954,0.83566916
GW190413_052954,1.1553469
GW190413_052954,0.8606891
GW190413_052954,0.74177706
GW190413_052954,1.4687282
GW190413_052954,0.7550639
GW190413_052954,1.1445848
GW190413_052954,-0.049331795
GW190413_052954,2.3460717
GW190413_052954,0.48846948
GW190413_052954,0.5953832
GW190413_052954,0.2305864
GW190413_052954,3.009706
GW190413_052954,1.5070746
GW190413_052954,1.1015189
GW190413_052954,0.8904912
GW190413_052954,1.6524341
GW190413_052954,0.8021091
GW190413_052954,1.5853034
GW190413_052954,0.8431778
GW190413_052954,0.80575895
GW190413_052954,3.6098564
GW190413_052954,1.6609017
GW190413_052954,0.6090186
GW190413_052954,0.7988259
GW190413_052954,0.8345046
GW190413_052954,1.8519882
GW190413_052954,0.44669807
GW190413_052954,0.90352666
GW190413_052954,0.40973103
GW190413_052954,0.022061642
GW190413_052954,1.2774291
GW190413_052954,0.72290653
GW190413_052954,0.91470313
GW190413_052954,1.1649853
GW190413_052954,1.1481018
GW190413_052954,1.1420405
GW190413_052954,1.8106766
GW190413_052954,0.9183688
GW190413_052954,0.96126676
GW190413_052954,1.2936555
GW190413_052954,0.625857
GW190413_052954,2.9324641
GW190413_052954,2.0878553
GW190413_052954,0.5809979
GW190413_052954,1.601042
GW190413_052954,1.4037715
GW190413_052954,0.99599135
GW190413_052954,-0.10870804
GW190413_052954,0.73148805
GW190413_052954,0.7783919
GW190413_052954,0.97654355
GW190413_052954,1.2094553
GW190413_052954,1.0344026
GW190413_052954,0.44603187
GW190413_052954,0.5876076
GW190413_052954,0.4225069
GW190413_052954,0.15557474
GW190413_052954,0.8295743
GW190413_052954,1.5277432
GW190413_052954,1.5174556
GW190413_052954,1.5174556
GW190413_052954,1.1680646
GW190413_052954,1.8281573
GW190413_052954,2.228753
GW190413_052954,-0.15017131
GW190413_052954,0.2596193
GW190413_052954,0.8399726
GW190413_052954,1.3790802
GW190413_052954,2.486307
GW190413_052954,1.0742134
GW190413_052954,0.9422523
GW190413_052954,1.2540847
GW190413_052954,1.0157151
GW190413_052954,1.127894
GW190413_052954,1.5499727
GW190413_052954,1.2969233
GW190413_052954,0.90019286
GW190413_052954,0.5621331
GW190413_052954,1.4846085
GW190413_052954,1.9035721
GW190413_052954,1.2488433
GW190413_052954,1.1120291
GW190413_052954,0.74208444
GW190413_052954,0.9692324
GW190413_052954,0.8417295
GW190413_052954,2.2683125
GW190413_052954,1.7305455
GW190413_052954,0.7956675
GW190413_052954,1.3894734
GW190413_052954,1.0832816
GW190413_052954,-0.25130528
GW190413_052954,-0.030296968
GW190413_052954,3.861219
GW190413_052954,0.42056516
GW190413_052954,2.1138654
GW190413_052954,0.9059969
GW190413_052954,0.9800341
GW190413_052954,0.88030446
GW190413_052954,0.88030446
GW190413_052954,0.8657028
GW190413_052954,1.5695873
GW190413_052954,1.0790622
GW190413_052954,1.3571982
GW190413_052954,1.8516061
GW190413_052954,0.5866703
GW190413_052954,1.1690218
GW190413_052954,1.3752979
GW190413_052954,0.65802467
GW190413_052954,0.558117
GW190413_052954,2.751811
GW190413_052954,2.3006303
GW190413_052954,-0.103236705
GW190413_052954,2.6747363
GW190413_052954,2.6747363
GW190413_052954,2.9143293
GW190413_052954,3.5286586
GW190413_052954,3.5286586
GW190413_052954,3.6292856
GW190413_052954,0.29393852
GW190413_052954,0.43304598
GW190413_052954,1.6317136
GW190413_052954,0.30879322
GW190413_052954,3.1381183
GW190413_052954,3.4092712
GW190413_052954,-0.043830052
GW190413_052954,1.3073666
GW190413_052954,1.0525079
GW190413_052954,0.798699
GW190413_052954,0.7565296
GW190413_052954,1.4768636
GW190413_052954,1.3594081
GW190413_052954,0.96093345
GW190413_052954,2.2564125
GW190413_052954,1.6177945
GW190413_052954,1.2210848
GW190413_052954,1.3407034
GW190413_052954,1.7089523
GW190413_052954,1.3069638
GW190413_052954,1.5344322
GW190413_052954,1.6756043
GW190413_052954,1.4394358
GW190413_052954,0.934652
GW190413_052954,1.7691798
GW190413_052954,1.0192385
GW190413_052954,-0.28278384
GW190413_052954,1.8399706
GW190413_052954,0.33290935
GW190413_052954,1.3368437
GW190413_052954,0.25924617
GW190413_052954,0.57427967
GW190413_052954,2.0131016
GW190413_052954,1.9429035
GW190413_052954,0.43967646
GW190413_052954,1.4038229
GW190413_052954,0.9472361
GW190413_052954,2.0867004
GW190413_052954,1.0145653
GW190413_052954,1.7609907
GW190413_052954,0.7605873
GW190413_052954,1.2529917
GW190413_052954,0.060765646
GW190413_052954,0.56575364
GW190413_052954,1.4218884
GW190413_052954,0.691924
GW190413_052954,1.1183885
GW190413_052954,0.91927814
GW190413_052954,1.7979916
GW190413_052954,0.5686801
GW190413_052954,1.3102316
GW190413_052954,0.67509604
GW190413_052954,0.5212311
GW190413_052954,0.8611634
GW190413_052954,1.1683015
GW190413_052954,1.9773618
GW190413_052954,0.9069587
GW190413_052954,0.7538362
GW190413_052954,1.5741546
GW190413_052954,0.97325194
GW190413_052954,1.0762331
GW190413_052954,1.0340993
GW190413_052954,1.8758235
GW190413_052954,0.1566502
GW190413_052954,0.9604767
GW190413_052954,1.1561593
GW190413_052954,1.1588995
GW190413_052954,0.53708875
GW190413_052954,1.0965921
GW190413_052954,1.0081909
GW190413_052954,1.7375339
GW190413_052954,1.5294349
GW190413_052954,0.9467723
GW190413_052954,1.2865105
GW190413_052954,1.3653114
GW190413_052954,1.2511675
GW190413_052954,0.7899162
GW190413_052954,0.9587119
GW190413_052954,0.11350875
GW190413_052954,0.8854706
GW190413_052954,1.2774061
GW190413_052954,1.4365023
GW190413_052954,1.6512436
GW190413_052954,1.1844546
GW190413_052954,1.5770857
GW190413_052954,0.9895291
GW190413_052954,0.83306414
GW190413_052954,1.1474271
GW190413_052954,0.84567904
GW190413_052954,2.0731885
GW190413_052954,1.8241763
GW190413_052954,0.7858151
GW190413_052954,1.3493409
GW190413_052954,1.1008022
GW190413_052954,0.34112784
GW190413_052954,0.22903845
GW190413_052954,1.8987658
GW190413_052954,1.1155393
GW190413_052954,1.2668164
GW190413_052954,0.8174804
GW190413_052954,0.90947896
GW190413_052954,0.8813149
GW190413_052954,0.5783621
GW190413_052954,0.37163904
GW190413_052954,0.6586861
GW190413_052954,1.9843893
GW190413_052954,3.80537
GW190413_052954,6.130033
GW190413_052954,0.34645617
GW190413_052954,2.191842
GW190413_052954,1.7436262
GW190413_052954,0.13820809
GW190413_052954,0.71021485
GW190413_052954,1.9155477
GW190413_052954,0.38935152
GW190413_052954,0.3976946
GW190413_052954,3.2151744
GW190413_052954,0.3495351
GW190413_052954,0.6377096
GW190413_052954,0.7652689
GW190413_052954,0.6699329
GW190413_052954,1.8469378
GW190413_052954,0.38172108
GW190413_052954,0.38172108
GW190413_052954,1.5176166
GW190413_052954,1.3632296
GW190413_052954,1.8032542
GW190413_052954,0.039560944
GW190413_052954,0.92948925
GW190413_052954,1.1950408
GW190413_052954,1.2102876
GW190413_052954,0.92911017
GW190413_052954,1.248986
GW190413_052954,1.4551198
GW190413_052954,0.63142264
GW190413_052954,0.74895674
GW190413_052954,1.0867525
GW190413_052954,0.76511306
GW190413_052954,3.1833498
GW190413_052954,4.3986278
GW190413_052954,-0.103139155
GW190413_052954,0.3430656
GW190413_052954,1.7823715
GW190413_052954,1.3361512
GW190413_052954,0.6695043
GW190413_052954,1.9132191
GW190413_052954,-0.024896422
GW190413_052954,-0.2034256
GW190413_052954,0.4126455
GW190413_052954,0.59823054
GW190413_052954,3.0775917
GW190413_052954,0.59717095
GW190413_052954,0.77365285
GW190413_052954,1.3425813
GW190413_052954,0.32141188
GW190413_052954,1.5859983
GW190413_052954,0.1808245
GW190413_052954,0.15446052
GW190413_052954,2.494824
GW190413_052954,2.5716112
GW190413_052954,0.19285733
GW190413_052954,1.4147019
GW190413_052954,0.5981086
GW190413_052954,1.6309694
GW190413_052954,0.94658685
GW190413_052954,0.6361889
GW190413_052954,1.9887167
GW190413_052954,1.1075385
GW190413_052954,0.3015586
GW190413_052954,1.4256228
GW190413_052954,0.53732455
GW190413_052954,0.48448592
GW190413_052954,0.31073323
GW190413_052954,1.6154778
GW190413_052954,1.6154778
GW190413_052954,1.2402627
GW190413_052954,0.5411658
GW190413_052954,0.39000806
GW190413_052954,1.7575145
GW190413_052954,1.5655193
GW190413_052954,1.3943613
GW190413_052954,1.4655353
GW190413_052954,0.1919745
GW190413_052954,0.61188483
GW190413_052954,1.4093664
GW190413_052954,1.6183476
GW190413_052954,0.6605603
GW190413_052954,0.45624477
GW190413_052954,0.7077728
GW190413_052954,0.77929825
GW190413_052954,0.8043752
GW190413_052954,1.8808349
GW190413_052954,0.7933345
GW190413_052954,0.74767756
GW190413_052954,0.74767756
GW190413_052954,1.6859803
GW190413_052954,2.6096776
GW190413_052954,0.058855165
GW190413_052954,-0.19790955
GW190413_052954,0.021989577
GW190413_052954,4.3116837
GW190413_052954,0.4726139
GW190413_052954,1.872565
GW190413_052954,1.0690928
GW190413_052954,0.32893327
GW190413_052954,1.3639717
GW190413_052954,0.5459902
GW190413_052954,2.2904663
GW190413_052954,0.3712363
GW190413_052954,1.150461
GW190413_052954,0.9408553
GW190413_052954,1.2944196
GW190413_052954,0.85458565
GW190413_052954,0.74189574
GW190413_052954,1.5244666
GW190413_052954,2.2551107
GW190413_052954,2.1745236
GW190413_052954,2.4445684
GW190413_052954,0.38992122
GW190413_052954,1.1627175
GW190413_052954,1.7537763
GW190413_052954,2.751849
GW190413_052954,2.3241713
GW190413_052954,0.43261695
GW190413_052954,1.9016533
GW190413_052954,-0.14624105
GW190413_052954,0.08368829
GW190413_052954,0.1601522
GW190413_052954,1.094876
GW190413_052954,0.48079327
GW190413_052954,1.0279074
GW190413_052954,1.234875
GW190413_052954,0.57618713
GW190413_052954,2.099769
GW190413_052954,0.0864652
GW190413_052954,0.31723765
GW190413_052954,1.3939892
GW190413_052954,0.6834615
GW190413_052954,1.9691817
GW190413_052954,0.5256409
GW190413_052954,1.2511278
GW190413_052954,1.3801621
GW190413_052954,1.3430563
GW190413_052954,0.38058183
GW190413_052954,2.9926834
GW190413_052954,0.18148868
GW190413_052954,3.3382215
GW190413_052954,2.2156878
GW190413_052954,0.5231734
GW190413_052954,0.60287625
GW190413_052954,0.14307708
GW190413_052954,1.5383772
GW190413_052954,1.0976355
GW190413_052954,0.75332683
GW190413_052954,2.6992266
GW190413_052954,1.9711312
GW190413_052954,1.8273414
GW190413_052954,0.52359474
GW190413_052954,0.023559166
GW190413_052954,-0.0069451747
GW190413_052954,0.34096712
GW190413_052954,0.27191648
GW190413_052954,0.5860483
GW190413_052954,0.5209615
GW190413_052954,0.25477073
GW190413_052954,0.5404862
GW190413_052954,1.2211993
GW190413_052954,0.67662376
GW190413_052954,0.40587318
GW190413_052954,1.2767854
GW190413_052954,-0.24556497
GW190413_052954,2.4902272
GW190413_052954,2.370868
GW190413_052954,1.5985997
GW190413_052954,0.89492965
GW190413_052954,0.54696
GW190413_052954,0.17270017
GW190413_052954,0.20728329
GW190413_052954,1.2158381
GW190413_052954,1.8707178
GW190413_052954,1.1530734
GW190413_052954,0.98619497
GW190413_052954,0.41546705
GW190413_052954,1.160647
GW190413_052954,0.23109382
GW190413_052954,1.7133682
GW190413_052954,1.2068437
GW190413_052954,1.1265212
GW190413_134308,1.729435
GW190413_134308,0.9835061
GW190413_134308,1.7063375
GW190413_134308,2.0979884
GW190413_134308,1.0059696
GW190413_134308,1.0075672
GW190413_134308,1.7642553
GW190413_134308,1.6312584
GW190413_134308,2.5293276
GW190413_134308,0.28953665
GW190413_134308,1.0283101
GW190413_134308,-0.080508314
GW190413_134308,-0.10556441
GW190413_134308,2.6813061
GW190413_134308,1.7974706
GW190413_134308,1.8804994
GW190413_134308,1.9308217
